AgentID,Step,Temp,X,Y,Lat,Lon,PDR,IsBest
Agent_1,54,0.6311342330065435,437.0680652453602,1422.6990737638962,49.57410274343693,11.004294151920366,7.106382978723404,False
Agent_1,55,0.5364640980555619,434.27250651809686,1421.551202480622,49.574093094446056,11.00425508583672,7.276595744680852,False
Agent_1,56,0.5364640980555619,436.8631872853103,1420.970197089384,49.574087251267,11.004290683199834,7.223404255319149,False
Agent_1,57,0.5364640980555619,437.7655165612495,1423.1703990441436,49.57410681325468,11.004303966451667,7.127659574468086,False
Agent_2,1,10.0,516.6942240628447,1444.1437790282396,49.574276440417805,11.005402735869065,7.776595744680852,False
Agent_2,2,10.0,516.6942240628447,1444.1437790282396,49.574276440417805,11.005402735869065,7.776595744680852,False
Agent_2,3,10.0,516.6942240628447,1444.1437790282396,49.574276440417805,11.005402735869065,7.776595744680852,False
Agent_2,4,8.5,494.07314025508896,1460.66074053072,49.5744303345558,11.005096125572788,8.542553191489361,True
Agent_2,5,8.5,498.67420745632404,1457.1918074140963,49.574398049299624,11.005158449118927,8.563829787234042,True
Agent_2,6,8.5,532.8011270405932,1442.7419234546905,49.574259979276285,11.005624867776278,6.0,False
Agent_2,7,7.225,573.7642030475963,1409.3929970703784,49.5739503815552,11.006178814600734,3.127659574468085,False
Agent_2,8,7.225,554.7238244872485,1443.4571630784267,49.57426115484616,11.005928172447641,1.0,False
Agent_2,9,7.225,545.0966136620646,1463.0745882097683,49.57443980710291,11.005802323601731,5.0212765957446805,False
Agent_2,10,6.141249999999999,545.0966136620646,1463.0745882097683,49.57443980710291,11.005802323601731,5.0212765957446805,False
Agent_2,11,6.141249999999999,545.5259843549741,1505.911492201093,49.57482477367774,11.005824046027724,6.617021276595744,False
Agent_2,12,6.141249999999999,545.5259843549741,1505.911492201093,49.57482477367774,11.005824046027724,6.617021276595744,False
Agent_2,13,5.220062499999999,549.846837419596,1505.5547448792045,49.57482053124684,11.005883643100574,6.24468085106383,False
Agent_2,14,5.220062499999999,545.4256747586584,1521.456608176473,49.574964535860076,11.005828388503128,5.51063829787234,False
Agent_2,15,5.220062499999999,550.9326007596745,1519.557876012553,49.57494614794999,11.005903812946135,5.73404255319149,False
Agent_2,16,4.437053124999999,550.9326007596745,1519.557876012553,49.57494614794999,11.005903812946135,5.73404255319149,False
Agent_2,17,4.437053124999999,537.4474821079995,1522.8777443570893,49.57497922275931,11.005718626760725,3.234042553191489,False
Agent_2,18,4.437053124999999,536.1576660654006,1498.384598491149,49.57475935807962,11.005691770899773,7.074468085106384,False
Agent_2,19,3.7714951562499994,511.991921086185,1488.2148370569273,49.574673730774336,11.005353973198213,7.542553191489362,False
Agent_2,20,3.7714951562499994,533.2536355522037,1504.5516183899879,49.57481549058732,11.005653900217245,6.4787234042553195,False
Agent_2,21,3.7714951562499994,543.2754699190499,1511.1307993915646,49.57487223042821,11.005794859955431,6.319148936170213,False
Agent_2,22,3.2057708828124993,543.2754699190499,1511.1307993915646,49.57487223042821,11.005794859955431,6.319148936170213,False
Agent_2,23,3.2057708828124993,544.8827554293293,1492.4307271274483,49.57470374655026,11.005810186240295,6.468085106382978,False
Agent_2,24,3.2057708828124993,543.3315392460062,1486.0990140118315,49.57464720127902,11.005786409863365,6.585106382978724,False
Agent_2,25,2.7249052503906244,543.3315392460062,1486.0990140118315,49.57464720127902,11.005786409863365,6.585106382978724,False
Agent_2,26,2.7249052503906244,529.2787072174979,1489.2318202454019,49.57467873039337,11.005593308121785,7.234042553191489,False
Agent_2,27,2.7249052503906244,521.788374390104,1493.1671538901028,49.57471590078849,11.005491217205176,7.340425531914893,False
Agent_2,28,2.316169462832031,519.4339927988772,1493.3278107099582,49.574717909120956,11.005458731086948,7.436170212765958,False
Agent_2,29,2.316169462832031,518.0741985057124,1500.6084598758673,49.57478368217186,11.00544261697071,0.2127659574468085,False
Agent_2,30,2.316169462832031,508.67125431711,1507.8215939460579,49.57485077551372,11.005315294774306,0.0,False
Agent_2,31,1.968744043407226,497.5980340280363,1504.513047019234,49.57482368736794,11.005161006966903,0.0,False
Agent_2,32,1.968744043407226,497.5611155822283,1505.043017799858,49.574828460227785,11.005160691884358,0.0,False
Agent_2,33,1.968744043407226,496.9746030954829,1491.3489532876442,49.574705502020116,11.005147539159072,0.26595744680851063,False
Agent_2,34,1.6734324368961422,497.3966455968461,1491.7393995439152,49.57470891070752,11.005153517026065,0.26595744680851063,False
Agent_2,35,1.6734324368961422,497.3966455968461,1491.7393995439152,49.57470891070752,11.005153517026065,0.26595744680851063,False
Agent_2,36,1.6734324368961422,494.11270063116774,1489.489601076073,49.57468947357419,11.005107293224158,0.4361702127659574,False
Agent_2,37,1.4224175713617209,494.0845596024185,1489.4894600134262,49.57468947904803,11.00510690417051,0.4361702127659574,False
Agent_2,38,1.4224175713617209,493.4790828749913,1479.6418335836277,49.57460110178758,11.005094906536907,7.925531914893617,False
Agent_2,39,1.4224175713617209,499.24461787831956,1486.8252389030001,49.57466429357799,11.005177251601241,7.723404255319149,False
Agent_2,40,1.2090549356574627,499.24461787831956,1486.8252389030001,49.57466429357799,11.005177251601241,7.723404255319149,False
Agent_2,41,1.2090549356574627,499.24461787831956,1486.8252389030001,49.57466429357799,11.005177251601241,7.723404255319149,False
Agent_2,42,1.2090549356574627,502.63944287436055,1485.1227545241334,49.57464817624596,11.005223551983713,7.75531914893617,False
Agent_2,43,1.0276966953088433,501.69697746811374,1482.6097619763025,49.574625812250105,11.005209598159905,7.8085106382978715,False
Agent_2,44,1.0276966953088433,498.13134844749453,1487.099960418588,49.57466702982585,11.00516196377361,7.73404255319149,False
Agent_2,45,1.0276966953088433,499.4595745834697,1487.6610626868521,49.57467175546742,11.005180530946909,7.723404255319149,False
Agent_2,46,0.8735421910125168,503.94979235400115,1484.6556677797132,49.574643663561375,11.005241493220192,7.712765957446808,False
Agent_2,47,0.8735421910125168,503.9594332227546,1484.3484985176651,49.57464090004475,11.00524151331661,7.712765957446808,False
Agent_2,48,0.8735421910125168,502.6208633643892,1481.5712465576607,49.57461625547209,11.005221986665891,7.851063829787234,False
Agent_2,49,0.7425108623606393,501.3791115279024,1478.23498049454,49.57458656260824,11.005203592419974,7.925531914893617,False
Agent_2,50,0.7425108623606393,504.6789277698363,1475.3011540228874,49.574559399246105,11.005248125719957,7.9787234042553195,False
Agent_2,51,0.7425108623606393,503.73098835717656,1476.1089637921607,49.57456688792988,11.005235319735657,7.957446808510639,False
Agent_2,52,0.6311342330065435,503.6427150020038,1477.9631575874967,49.57458357680342,11.00523478265676,7.904255319148937,False
Agent_2,53,0.6311342330065435,502.02848182652855,1474.6310771210428,49.57455401080856,11.00521124105411,7.989361702127659,False
Agent_2,54,0.6311342330065435,501.9635554500423,1474.9220628781916,49.57455664209415,11.00521045076777,7.989361702127659,False
Agent_2,55,0.5364640980555619,502.05934010931566,1473.1549227125233,49.574540733963694,11.005211123758606,8.031914893617023,False
Agent_2,56,0.5364640980555619,501.6291282031108,1472.3070714354785,49.57453321552965,11.005204864460435,8.117021276595745,False
Agent_2,57,0.5364640980555619,503.66332814102367,1474.7091838080214,49.57455432123442,11.005233868726155,7.989361702127659,False
Agent_3,1,10.0,497.8317531571947,1495.729758754061,49.5747446766127,11.005161001781397,0.14893617021276595,False
Agent_3,2,10.0,502.64424281799114,1524.0652696827813,49.57499823724846,11.00523796614605,0.0,False
Agent_3,3,10.0,526.5142465048717,1532.0333672520421,49.57506414453435,11.005570866445796,0.0,False
Agent_3,4,8.5,518.1046045344336,1529.4436358380058,49.575042880081824,11.005453662375979,0.0,False
Agent_3,5,8.5,510.79214829793864,1563.4673690639265,49.57535047841744,11.005365115961816,0.7127659574468085,False
Agent_3,6,8.5,488.52176534639614,1566.6877268435246,49.57538476263437,11.005058448198898,0.723404255319149,False
Agent_3,7,7.225,532.0665686087499,1567.2700515952347,49.57537956357849,11.005660603755771,0.7021276595744681,False
Agent_3,8,7.225,531.1370761341776,1558.9455467409402,49.57530495569153,11.00564468719646,0.1276595744680851,False
Agent_3,9,7.225,516.7927224933795,1527.1737722843561,49.575022790171516,11.005434691329153,0.0,False
Agent_3,10,6.141249999999999,536.0721892636052,1514.8246744887654,49.57490716169303,11.005696647837569,3.9042553191489358,False
Agent_3,11,6.141249999999999,525.1231505406957,1501.0743838299265,49.57478618137335,11.005540228550522,0.39361702127659576,False
Agent_3,12,6.141249999999999,485.1000736284915,1502.006663175456,49.574804151136256,11.004987320189892,0.1276595744680851,False
Agent_3,13,5.220062499999999,464.95454697152985,1477.05205480947,49.57458465479362,11.004699650253453,1.5638297872340425,False
Agent_3,14,5.220062499999999,466.39399772477566,1475.040634741556,49.57456622893663,11.00471880728138,4.851063829787234,False
Agent_3,15,5.220062499999999,466.39399772477566,1475.040634741556,49.57456622893663,11.00471880728138,4.851063829787234,False
Agent_3,16,4.437053124999999,466.39399772477566,1475.040634741556,49.57456622893663,11.00471880728138,4.851063829787234,False
Agent_3,17,4.437053124999999,463.0046563496091,1494.79992309482,49.57474466108057,11.004679233497749,2.6702127659574466,False
Agent_3,18,4.437053124999999,471.76815288885365,1478.6700664475159,49.574597567354544,11.004794432538795,7.329787234042554,False
Agent_3,19,3.7714951562499994,489.73305033522126,1480.0573030325174,49.57460573396683,11.00504327718251,7.936170212765957,True
Agent_3,20,3.7714951562499994,489.73305033522126,1480.0573030325174,49.57460573396683,11.00504327718251,7.936170212765957,True
Agent_3,21,3.7714951562499994,493.3819757978499,1481.4275143123791,49.57461717689941,11.005094222058359,7.904255319148937,False
Agent_3,22,3.2057708828124993,513.5403904628215,1471.4791164078354,49.57452291897751,11.005369211711118,7.936170212765957,True
Agent_3,23,3.2057708828124993,519.2436932663009,1484.1343236627697,49.57463531261301,11.005452712951294,7.553191489361702,False
Agent_3,24,3.2057708828124993,528.4933393358376,1482.8686143980715,49.57462171845838,11.00558010692993,7.382978723404256,False
Agent_3,25,2.7249052503906244,530.686960717515,1467.0974518793407,49.57447942264619,11.005604618255333,7.372340425531915,False
Agent_3,26,2.7249052503906244,540.8600245550141,1473.6408608046736,49.57453580475846,11.005747654257071,6.776595744680851,False
Agent_3,27,2.7249052503906244,530.4047983823821,1465.2085273822643,49.57446251033997,11.00560002179398,7.308510638297873,False
Agent_3,28,2.316169462832031,514.1744032408079,1463.1494449639658,49.57444788996308,11.00537490668986,7.989361702127659,True
Agent_3,29,2.316169462832031,514.0648078873343,1461.8571351849662,49.57443629938887,11.005372915568536,7.968085106382978,False
Agent_3,30,2.316169462832031,500.5349881628691,1464.030181778047,49.574459075027136,11.005186690490012,8.382978723404255,True
Agent_3,31,1.968744043407226,495.39858093592,1475.9975863042291,49.57456788304296,11.005120097686804,7.9787234042553195,False
Agent_3,32,1.968744043407226,495.3687484333757,1475.7177130728312,49.57456537435272,11.005119582195785,7.989361702127659,False
Agent_3,33,1.968744043407226,494.524690403172,1466.4353885346502,49.57448213586356,11.005104494873278,8.372340425531915,False
Agent_3,34,1.6734324368961422,493.3542303691807,1470.094424053958,49.57451530809059,11.005089663338403,8.138297872340425,False
Agent_3,35,1.6734324368961422,491.32367115111265,1472.1706178675852,49.57453445788349,11.005062359294492,8.106382978723405,False
Agent_3,36,1.6734324368961422,490.4054788234269,1468.788965104112,49.57450427948756,11.005048421097674,8.24468085106383,False
Agent_3,37,1.4224175713617209,491.0742464455666,1466.5600494366136,49.574484083094504,11.005056844502173,8.329787234042554,False
Agent_3,38,1.4224175713617209,494.4609372593709,1468.426955693435,49.57450005373999,11.005104347308018,8.297872340425531,False
Agent_3,39,1.4224175713617209,499.6689890992171,1470.5365264039488,49.57451776936066,11.005177116663793,8.148936170212766,False
Agent_3,40,1.2090549356574627,502.5317804474577,1470.5746122560934,49.57451742583828,11.005216703757357,8.159574468085108,False
Agent_3,41,1.2090549356574627,503.8926549000747,1471.3606737577559,49.57452416585381,11.005235805066464,8.138297872340425,False
Agent_3,42,1.2090549356574627,510.5588623867593,1467.2895357875161,49.57448597237482,11.005326453673932,8.106382978723405,False
Agent_3,43,1.0276966953088433,510.22085234338806,1468.3922542404343,49.57449596592174,11.0053221875767,8.095744680851064,False
Agent_3,44,1.0276966953088433,509.3412481330225,1468.4736706473768,49.57449690854334,11.005310058597336,8.117021276595745,False
Agent_3,45,1.0276966953088433,506.8559712242776,1462.8130580562179,49.574446619614136,11.005273618434595,8.361702127659575,False
Agent_3,46,0.8735421910125168,507.94877323885703,1458.72535454508,49.574409612588056,11.005287218402497,8.361702127659575,False
Agent_3,47,0.8735421910125168,507.6494262398401,1455.2664421210495,49.57437859144498,11.005281806065202,8.329787234042554,False
Agent_3,48,0.8735421910125168,504.3424495858032,1450.9753163119747,49.57434080997055,11.005234512071516,8.5,True
Agent_3,49,0.7425108623606393,502.3643243661064,1451.3261299918674,49.574344437440985,11.005207297312612,8.574468085106384,True
Agent_3,50,0.7425108623606393,502.9340916448125,1451.7293031770685,49.57434792513798,11.005215321856202,8.563829787234042,False
Agent_3,51,0.7425108623606393,501.05367662649587,1447.8173330600698,49.57431321016335,11.00518788725774,8.627659574468085,True
Agent_3,52,0.6311342330065435,500.6541091052338,1450.6424557572634,49.57433870149596,11.005183404794463,8.606382978723403,False
Agent_3,53,0.6311342330065435,500.5189510236005,1453.1332883128625,49.57436112447819,11.005182454152097,8.670212765957446,True
Agent_3,54,0.6311342330065435,497.28929826556384,1454.3653811269944,49.574372973774075,11.005138263935756,8.648936170212766,False
Agent_3,55,0.5364640980555619,498.5206697658976,1454.4944548916228,49.57437383903341,11.005155332986796,8.627659574468085,False
Agent_3,56,0.5364640980555619,500.03534999189304,1453.2428357486292,49.574362225084975,11.00517580959801,8.670212765957446,True
Agent_3,57,0.5364640980555619,497.33002696504656,1454.759899379861,49.57437651042127,11.005138972282474,8.648936170212766,False
