AgentID,Step,Temp,StepLimit,X,Y,Lat,Lon,PDR,Accepted,IsBest
Agent_1,17,3.981,62.71577157715771,1816.0293906404202,2082.678076434181,49.57970356225272,11.023600931246964,2.8617021276595747,True,False
Agent_1,18,3.981,62.71577157715771,1818.365653697293,2068.504404007951,49.57957558887129,11.023627958156476,2.925531914893617,True,False
Agent_1,19,3.981,62.71577157715771,1837.7484973394346,2072.4676516472127,49.579606527691155,11.023897390581556,3.0744680851063833,True,False
Agent_1,20,3.981,62.71577157715771,1836.2765946899985,2085.617482508911,49.57972508868764,11.023881932972206,3.021276595744681,True,False
Agent_1,21,1.5848361,27.967920242024203,1842.5530063337737,2079.4480215104422,49.57966811294582,11.02396640689587,3.0851063829787235,True,False
Agent_1,22,1.5848361,27.967920242024203,1836.3588004442083,2070.2792663835926,49.579587192173605,11.023877364775123,3.0744680851063833,True,False
Agent_1,23,1.5848361,27.967920242024203,1829.196870862322,2072.173312878364,49.57960594989403,11.023779058960272,2.9574468085106385,True,False
Agent_1,24,1.5848361,27.967920242024203,1822.3880663785715,2069.4095783332573,49.579582752914966,11.023683902684404,2.925531914893617,True,False
Agent_1,25,1.5848361,27.967920242024203,1831.3344532836868,2062.7207794576466,49.57952046327702,11.023805094529068,2.9680851063829787,True,False
Agent_1,26,1.5848361,27.967920242024203,1836.6791248529694,2090.103102230129,49.579765312988194,11.023889166095667,3.0106382978723407,True,False
Agent_1,27,1.5848361,27.967920242024203,1834.1411308672123,2089.9510077326076,49.57976455957184,11.023854022860217,2.9893617021276597,True,False
Agent_1,28,1.5848361,27.967920242024203,1847.6870022752523,2101.1069181094936,49.57986156507736,11.024045438161302,3.0319148936170213,True,False
Agent_1,29,1.5848361,27.967920242024203,1850.7724247738197,2089.7102557759463,49.57975837321325,11.024083853720809,3.0744680851063833,True,False
Agent_1,30,1.5848361,27.967920242024203,1850.7724247738197,2089.7102557759463,49.57975837321325,11.024083853720809,3.0744680851063833,False,False
Agent_1,31,0.63092325141,14.134800625507552,1837.275447056294,2087.21332803186,49.57973919233023,11.02389633520215,3.0319148936170213,True,False
Agent_1,32,0.63092325141,14.134800625507552,1847.4362115278004,2087.9475731090656,49.57974333518612,11.024037076390952,3.0851063829787235,True,False
Agent_1,33,0.63092325141,14.134800625507552,1844.2785484865567,2081.045632302868,49.579682056697564,11.023990855943085,3.095744680851064,True,False
Agent_1,34,0.63092325141,14.134800625507552,1843.322560482349,2090.0549209089722,49.57976327321822,11.023980990791296,3.0638297872340425,True,False
Agent_1,35,0.63092325141,14.134800625507552,1843.322560482349,2090.0549209089722,49.57976327321822,11.023980990791296,3.0638297872340425,False,False
Agent_1,36,0.63092325141,14.134800625507552,1845.9691551961134,2087.436542417353,49.57973909629699,11.024016604905155,3.095744680851064,True,False
Agent_1,37,0.63092325141,14.134800625507552,1843.443963606821,2087.4272429610683,49.57973962342056,11.023981691786998,3.0744680851063833,True,False
Agent_1,38,0.63092325141,14.134800625507552,1846.3417008021665,2084.361545017802,49.57971136476465,11.024020611435015,3.095744680851064,True,False
Agent_1,39,0.63092325141,14.134800625507552,1840.811306888044,2077.7655788670572,49.579653410534924,11.023941702943514,3.0744680851063833,True,False
Agent_1,40,0.63092325141,14.134800625507552,1841.409995975721,2070.165106717624,49.579584944406164,11.02394715264973,3.095744680851064,True,False
Agent_1,41,0.251170546386321,8.627835706172272,1842.2285946314094,2065.6631203017014,49.579544277665015,11.023956794922762,3.095744680851064,True,False
Agent_1,42,0.251170546386321,8.627835706172272,1842.1531001161134,2065.813249368696,49.57954564544686,11.02395580708705,3.095744680851064,True,False
Agent_1,43,0.251170546386321,8.627835706172272,1847.344180688879,2060.859452526762,49.57949985986111,11.024025728638367,3.1063829787234045,True,False
Agent_1,44,0.251170546386321,8.627835706172272,1847.1674834917676,2061.326942605525,49.57950410490669,11.024023459771856,3.1063829787234045,True,False
Agent_1,45,0.251170546386321,8.627835706172272,1847.8658120323985,2061.0851492403312,49.579501762511555,11.024033023873999,3.1063829787234045,True,False
Agent_1,46,0.251170546386321,8.627835706172272,1853.817356540816,2063.8498485560613,49.57952517521623,11.024116329318936,3.1063829787234045,True,False
Agent_1,47,0.251170546386321,8.627835706172272,1856.6545179588115,2066.81057707354,49.57955110326157,11.024156652960412,3.1063829787234045,True,False
