Step,Temp,X,Y,Lat,Lon,PDR,Accepted,IsBest
31,1.968744043407226,1984.489992932184,2396.8462259990492,49.582486886679135,11.02604679523067,2.0106382978723403,True,False
32,1.968744043407226,1864.6570942459844,2438.8151338983216,49.582893148924555,11.024405680957146,1.1808510638297873,True,False
33,1.968744043407226,1948.8232860188775,2378.4239989045072,49.582329921847304,11.025546833575232,1.9893617021276597,True,False
34,1.6734324368961422,2039.9995059295793,2311.739156194012,49.581708411484556,11.026782529848312,2.585106382978723,True,False
35,1.6734324368961422,1971.888269709265,2354.80744394881,49.58211204764148,11.025856920362092,2.223404255319149,True,False
36,1.6734324368961422,1984.2745784364,2215.6080463754593,49.580857774900686,11.025976334466241,2.872340425531915,True,False
37,1.4224175713617209,1875.1563228151545,2121.690206143115,49.58003994583459,11.024432847840096,3.0531914893617023,True,False
38,1.4224175713617209,1953.8824527713534,2129.3188801725596,49.58008947143223,11.025524047288423,3.0106382978723407,True,False
39,1.4224175713617209,2005.6096895626729,2074.402253632314,49.57958329964443,11.026218709054861,3.0531914893617023,True,False
40,1.2090549356574627,2007.5845865551864,2102.8864375428384,49.579838868058395,11.026256617395898,3.042553191489362,True,False
41,1.2090549356574627,2078.6119604176974,2094.779280467478,49.57974879093194,11.02723551938729,3.0531914893617023,True,False
42,1.2090549356574627,2080.0581973435783,2138.830434487565,49.58014441962099,11.02727192417912,3.021276595744681,True,False
43,1.0276966953088433,1974.7700926274358,2210.591635811765,49.58081498285561,11.025843068681242,2.872340425531915,True,False
44,1.0276966953088433,2089.493282077592,2256.184003780249,49.58119703349017,11.0274460854735,3.0106382978723407,True,False
45,1.0276966953088433,2024.7065575820131,2203.4987260674966,49.58073913378157,11.026530790841257,2.9787234042553195,True,False
46,0.8735421910125168,2024.7065575820131,2203.4987260674966,49.58073913378157,11.026530790841257,2.9787234042553195,False,False
47,0.8735421910125168,2010.7150353592706,2260.475578916813,49.58125469101206,11.026358578462775,2.74468085106383,True,False
48,0.8735421910125168,1991.587091859998,2137.7133933384494,49.58015580342622,11.026048425904227,3.0106382978723407,True,False
49,0.7425108623606393,1991.587091859998,2137.7133933384494,49.58015580342622,11.026048425904227,3.0106382978723407,False,False
50,0.7425108623606393,1904.5366924182722,2237.6739566547226,49.58107542572465,11.024882180217947,2.574468085106383,True,False
51,0.7425108623606393,1904.5366924182722,2237.6739566547226,49.58107542572465,11.024882180217947,2.574468085106383,False,False
52,0.6311342330065435,1896.0868600885624,2101.7183851123245,49.579855353887204,11.024714773783002,3.095744680851064,True,False
53,0.6311342330065435,2025.2168804063908,2003.6730665045764,49.57894276195983,11.026463429274845,3.0106382978723407,True,False
54,0.6311342330065435,1971.551953932751,1904.3949777477226,49.57806333504931,11.025684592609345,3.2446808510638294,True,False
55,0.5364640980555619,2013.0599567316708,1928.1968324257516,49.57826724361334,11.02626726445534,2.9574468085106385,True,False
56,0.5364640980555619,2013.0599567316708,1928.1968324257516,49.57826724361334,11.02626726445534,2.9574468085106385,False,False
