Run,Step,Max_PDR,Avg_PDR
2,35,25.574468085106382,24.468085106382983
2,36,25.563829787234045,24.510638297872344
2,37,25.563829787234045,24.41985815602837
2,38,25.627659574468087,24.45035460992908
2,39,25.646808510638298,24.400000000000002
2,40,25.6,24.391489361702128
2,41,25.595744680851062,24.652482269503547
2,42,25.585106382978722,24.659574468085108
2,43,25.585106382978722,24.393617021276594
2,44,25.563829787234045,24.425531914893615
2,45,25.574468085106382,24.347517730496453
2,46,25.654255319148938,24.389716312056738
2,47,25.680851063829785,24.386524822695037
2,48,25.69148936170213,24.80496453900709
2,49,25.78723404255319,24.840425531914892
2,50,25.71276595744681,24.879432624113473
2,51,25.70212765957447,24.90212765957447
2,52,25.829787234042552,24.960992907801415
2,53,25.80851063829787,24.968085106382976
2,54,25.80851063829787,24.897163120567374
2,55,25.80851063829787,24.939716312056735
2,56,25.80851063829787,25.0
2,57,25.765957446808514,24.939716312056742
3,1,26.563829787234045,22.21276595744681
3,2,25.340425531914896,21.968085106382983
3,3,26.71276595744681,24.031914893617017
3,4,26.702127659574472,23.673758865248228
3,5,26.53191489361702,23.829787234042556
3,6,26.670212765957444,24.226950354609926
3,7,27.0031914893617,24.596808510638297
3,8,27.095744680851062,24.641843971631204
3,9,26.659574468085108,23.872340425531917
3,10,26.648936170212767,23.868794326241133
3,11,26.595744680851062,23.475177304964536
3,12,26.627659574468087,23.630496453900708
3,13,26.851063829787236,23.95035460992908
3,14,27.297872340425535,26.94326241134752
3,15,27.297872340425535,26.663120567375888
3,16,27.287234042553195,26.71985815602837
3,17,27.425531914893618,26.847517730496453
3,18,27.02127659574468,26.843971631205676
3,19,26.9468085106383,26.4113475177305
3,20,27.095744680851062,26.01418439716312
3,21,27.265957446808507,26.386524822695034
3,22,28.52127659574468,26.904255319148934
3,23,28.191489361702125,27.900709219858157
3,24,28.95744680851064,28.570921985815602
3,25,28.914893617021274,28.503546099290777
3,26,28.914893617021274,28.24822695035461
3,27,28.861702127659573,28.297872340425528
3,28,28.925531914893615,28.23049645390071
3,29,28.936170212765955,28.120567375886523
3,30,29.170212765957448,28.056737588652485
3,31,29.095744680851066,27.95035460992908
3,32,28.872340425531917,27.936170212765955
3,33,28.351063829787233,27.833333333333332
3,34,27.851063829787233,27.787234042553195
3,35,27.95744680851064,27.79787234042553
3,36,28.138297872340424,27.819148936170212
3,37,27.989361702127656,27.64539007092198
3,38,27.75531914893617,27.51418439716312
3,39,27.93617021276596,27.648936170212767
3,40,27.93617021276596,27.432624113475182
3,41,27.914893617021274,27.5
3,42,27.627659574468083,27.28723404255319
3,43,27.691489361702125,27.379432624113473
3,44,27.914893617021274,27.70212765957447
3,45,27.5531914893617,27.379432624113473
3,46,28.010638297872344,27.609929078014186
3,47,28.010638297872344,27.592198581560286
3,48,28.010638297872344,27.599290780141846
3,49,27.93617021276596,27.663120567375888
3,50,27.9468085106383,27.75177304964539
3,51,28.000000000000004,27.76241134751773
3,52,27.925531914893615,27.762411347517727
3,53,27.882978723404257,27.76241134751773
3,54,27.829787234042552,27.80496453900709
3,55,27.76595744680851,27.74468085106383
3,56,27.776595744680847,27.734042553191486
3,57,27.872340425531917,27.592198581560286
4,1,28.840425531914892,27.29432624113475
4,2,26.93617021276596,26.701773049645393
4,3,26.989361702127663,26.779787234042555
4,4,26.52127659574468,26.187588652482265
4,5,28.574468085106382,25.581560283687946
4,6,25.882978723404253,24.51418439716312
4,7,28.808510638297875,25.915602836879433
4,8,28.840425531914892,26.0
4,9,28.69148936170213,26.666666666666668
4,10,28.76595744680851,26.78014184397163
4,11,28.872340425531917,27.389361702127662
4,12,28.659574468085108,26.460992907801415
4,13,26.648936170212767,24.588652482269506
4,14,27.478723404255316,26.72553191489362
4,15,27.478723404255316,25.47163120567376
4,16,27.085106382978726,25.28723404255319
4,17,27.393617021276594,25.393617021276597
4,18,27.776595744680847,25.29432624113475
4,19,28.702127659574465,25.546099290780145
4,20,28.606382978723406,25.546099290780145
4,21,28.787234042553187,24.865248226950353
4,22,28.797872340425535,24.918439716312054
4,23,28.861702127659573,25.375886524822693
4,24,28.861702127659573,25.198581560283685
4,25,28.851063829787233,25.778014184397165
4,26,28.69148936170213,25.843971631205676
4,27,28.73404255319149,25.631205673758867
4,28,28.382978723404257,25.439716312056735
4,29,28.382978723404257,25.560283687943265
4,30,28.46808510638298,25.595744680851066
4,31,27.585106382978726,25.29787234042553
4,32,27.585106382978726,25.27659574468085
4,33,26.882978723404253,25.138297872340427
4,34,26.680851063829785,25.106382978723403
4,35,26.680851063829785,25.11702127659574
4,36,26.765957446808507,25.085106382978722
4,37,27.0531914893617,25.25177304964539
4,38,27.52127659574468,25.429078014184398
4,39,27.53191489361702,25.414893617021278
4,40,27.5531914893617,25.421985815602838
4,41,28.4468085106383,25.627659574468083
4,42,28.202127659574465,25.358156028368796
4,43,28.202127659574465,25.400709219858157
4,44,28.27659574468085,25.54964539007092
4,45,28.54255319148936,25.553191489361705
4,46,28.712765957446805,25.585106382978722
4,47,28.723404255319153,25.574468085106385
4,48,28.75531914893617,25.47872340425532
4,49,28.75531914893617,25.517021276595745
4,50,28.75531914893617,25.592198581560282
4,51,28.75531914893617,25.70212765957447
4,52,28.75531914893617,25.79078014184397
4,53,28.75531914893617,25.911347517730494
4,54,28.648936170212767,25.851063829787233
4,55,28.659574468085108,25.78368794326241
4,56,28.659574468085108,25.78014184397163
4,57,28.74468085106383,25.90425531914894
5,1,28.414893617021274,21.95744680851064
5,2,27.56382978723404,22.97163120567376
5,3,25.904255319148938,22.599290780141843
5,4,26.127659574468087,22.496453900709216
5,5,25.80851063829787,21.893617021276594
5,6,25.617021276595747,22.94326241134752
5,7,24.659574468085108,22.73758865248227
5,8,24.659574468085108,22.28014184397163
5,9,24.106382978723403,22.24113475177305
5,10,25.21276595744681,22.663120567375888
5,11,25.21276595744681,22.04964539007092
5,12,28.000000000000004,24.08865248226951
5,13,27.489361702127656,23.858156028368796
5,14,27.595744680851062,24.134042553191488
5,15,27.265957446808507,23.99609929078014
5,16,26.978723404255316,23.8741134751773
5,17,27.351063829787236,23.9645390070922
5,18,27.319148936170212,24.180851063829788
5,19,27.329787234042552,23.617021276595747
5,20,27.30851063829787,23.627659574468083
5,21,27.297872340425535,24.560283687943265
5,22,26.851063829787236,24.27304964539007
5,23,26.840425531914892,23.918439716312054
5,24,26.71276595744681,23.81205673758865
5,25,26.872340425531917,23.817375886524825
5,26,25.69148936170213,23.070921985815602
5,27,24.851063829787236,22.921985815602838
5,28,24.648936170212764,22.76950354609929
5,29,23.861702127659573,22.138297872340427
5,30,23.71276595744681,21.95744680851064
5,31,23.904255319148938,21.996453900709223
5,32,23.425531914893615,22.003546099290784
5,33,23.54255319148936,21.74468085106383
5,34,24.04255319148936,21.98581560283688
5,35,24.340425531914896,22.20921985815603
5,36,24.23404255319149,21.95035460992908
5,37,23.882978723404253,21.74468085106383
5,38,23.617021276595747,21.74113475177305
5,39,24.01063829787234,22.20212765957447
5,40,24.00425531914894,22.246099290780148
5,41,24.829787234042552,22.51205673758865
5,42,24.73404255319149,22.578014184397162
5,43,24.904255319148934,22.620567375886523
5,44,25.968085106382976,22.97872340425532
5,45,26.638297872340427,23.20567375886525
5,46,27.127659574468083,23.368794326241133
5,47,27.0531914893617,23.322695035460992
5,48,26.5,23.132624113475178
5,49,25.914893617021278,23.033333333333335
5,50,26.595744680851062,23.125531914893614
5,51,26.670212765957444,23.198581560283685
5,52,26.51063829787234,23.081560283687946
5,53,26.776595744680854,23.201773049645386
5,54,26.73404255319149,23.25886524822695
5,55,26.73404255319149,23.285106382978725
5,56,27.04255319148936,23.40212765957447
5,57,26.79787234042553,23.27659574468085
6,1,26.989361702127663,25.872340425531917
6,2,27.73404255319149,26.163120567375888
6,3,27.73404255319149,25.560283687943258
6,4,26.71276595744681,25.365248226950353
6,5,26.5,25.17801418439716
6,6,26.51063829787234,25.29787234042554
6,7,26.80851063829787,25.404255319148934
6,8,26.80851063829787,25.44326241134752
6,9,27.93617021276596,25.73758865248227
6,10,27.93617021276596,25.829787234042552
6,11,26.851063829787236,25.432624113475175
6,12,26.617021276595743,24.567375886524825
6,13,26.361702127659576,24.567375886524825
6,14,26.255319148936167,24.56382978723404
6,15,26.53191489361702,24.638297872340427
6,16,26.691489361702125,24.71985815602837
6,17,26.45744680851064,24.71276595744681
6,18,27.52127659574468,26.631205673758867
6,19,28.787234042553187,27.156028368794324
6,20,29.0531914893617,27.166666666666668
6,21,28.840425531914892,27.21631205673759
6,22,28.872340425531917,27.28723404255319
6,23,28.638297872340424,27.322695035460992
6,24,28.680851063829788,27.333333333333332
6,25,28.297872340425535,27.070921985815602
6,26,28.872340425531917,27.19503546099291
6,27,28.659574468085108,27.053191489361705
6,28,28.702127659574465,27.22695035460993
6,29,28.69148936170213,27.432624113475175
6,30,28.5531914893617,27.47872340425532
6,31,28.48936170212766,27.43617021276596
6,32,28.414893617021274,27.436170212765955
6,33,28.361702127659576,27.351063829787236
6,34,28.23404255319149,27.379432624113473
6,35,28.223404255319153,27.301418439716315
6,36,28.223404255319153,27.30496453900709
6,37,28.223404255319153,27.28014184397163
6,38,28.223404255319153,27.258865248226954
6,39,28.212765957446805,27.25177304964539
6,40,28.202127659574465,27.30851063829787
6,41,28.202127659574465,27.26595744680851
6,42,28.297872340425535,27.301418439716315
6,43,27.76595744680851,27.117021276595747
6,44,28.319148936170212,27.372340425531917
6,45,28.499999999999996,27.414893617021278
6,46,28.170212765957448,27.322695035460992
6,47,28.27659574468085,27.418439716312054
6,48,28.27659574468085,27.4113475177305
6,49,28.159574468085108,27.357446808510634
6,50,28.095744680851066,27.336879432624112
6,51,28.06382978723404,27.340425531914892
6,52,28.297872340425535,27.393617021276597
6,53,28.297872340425535,27.414893617021278
6,54,28.329787234042552,27.382978723404253
6,55,28.18936170212766,27.34326241134752
6,56,28.06382978723404,27.30496453900709
6,57,28.4468085106383,27.43617021276596
7,1,28.872340425531917,25.329787234042556
7,2,27.904255319148934,25.081560283687946
7,3,27.117021276595743,23.925531914893615
7,4,27.489361702127656,23.712765957446805
7,5,27.095744680851062,23.74468085106383
7,6,26.691489361702125,21.29078014184397
7,7,27.02127659574468,21.117021276595747
7,8,26.872340425531917,19.24822695035461
7,9,26.93617021276596,20.0354609929078
7,10,27.063829787234045,19.94326241134752
7,11,26.606382978723403,19.81418439716312
7,12,26.925531914893618,20.28368794326241
7,13,26.882978723404253,21.322695035460992
7,14,26.79787234042553,21.30141843971631
7,15,26.691489361702125,20.975177304964536
7,16,26.680851063829785,21.5354609929078
7,17,26.702127659574472,21.76241134751773
7,18,26.680851063829785,21.851063829787233
7,19,27.0,22.361702127659573
7,20,27.0531914893617,22.446808510638295
7,21,27.085106382978726,22.315602836879435
7,22,26.553191489361698,22.046099290780145
7,23,26.989361702127663,22.166666666666668
7,24,26.914893617021278,21.51418439716312
7,25,26.787234042553195,21.52836879432624
7,26,26.72340425531915,21.904255319148934
7,27,26.340425531914896,21.925531914893615
7,28,26.372340425531917,21.75531914893617
7,29,26.382978723404253,21.560283687943258
7,30,26.53191489361702,21.861702127659573
7,31,26.585106382978722,21.836879432624112
7,32,26.095744680851062,21.69503546099291
7,33,25.978723404255323,21.680851063829788
7,34,26.180851063829785,21.870567375886527
7,35,26.4468085106383,21.927304964539008
7,36,26.5,21.819148936170212
7,37,26.5,21.84326241134752
7,38,26.21276595744681,21.4113475177305
7,39,26.28723404255319,21.93617021276596
7,40,26.319148936170212,21.861702127659573
7,41,26.170212765957444,21.836879432624112
7,42,26.170212765957444,21.953900709219855
7,43,26.180851063829785,21.553191489361705
7,44,26.191489361702125,21.77659574468085
7,45,26.23404255319149,21.851063829787233
7,46,26.21276595744681,21.733333333333334
7,47,26.265957446808514,21.71631205673759
7,48,26.30851063829787,21.754609929078015
7,49,26.30851063829787,21.875886524822693
7,50,26.319148936170212,21.957446808510635
7,51,26.329787234042552,22.102836879432626
7,52,26.319148936170212,21.907801418439718
7,53,26.45744680851064,21.939716312056742
7,54,26.45744680851064,21.938297872340428
7,55,26.382978723404253,21.917021276595744
7,56,26.361702127659576,21.787234042553195
7,57,26.404255319148934,21.750354609929076
8,1,28.53191489361702,25.914893617021278
8,2,24.680851063829788,21.95035460992908
8,3,23.19148936170213,21.68794326241135
8,4,23.861702127659573,22.095744680851066
8,5,24.75531914893617,22.393617021276597
8,6,23.74893617021277,22.090070921985816
8,7,23.19148936170213,22.092198581560282
8,8,26.840425531914892,24.939716312056735
8,9,24.585106382978726,22.30496453900709
8,10,24.585106382978726,23.893617021276597
8,11,27.351063829787236,24.840425531914892
8,12,26.904255319148934,25.76950354609929
8,13,27.170212765957448,26.54858156028369
8,14,27.46808510638298,25.968085106382983
8,15,29.021276595744684,26.872340425531917
8,16,27.925531914893615,26.851063829787233
8,17,27.04255319148936,26.611702127659573
8,18,28.723404255319153,26.960992907801415
8,19,28.723404255319153,27.111702127659573
8,20,28.54255319148936,27.02836879432624
8,21,27.56382978723404,26.588652482269506
8,22,28.138297872340424,26.872340425531917
8,23,28.138297872340424,26.94326241134752
8,24,26.914893617021278,26.393617021276597
8,25,27.01063829787234,26.503546099290777
8,26,26.96808510638298,26.45035460992908
8,27,26.79787234042553,26.343971631205672
8,28,26.680851063829785,26.336879432624112
8,29,26.776595744680854,26.258865248226954
8,30,26.702127659574472,26.329787234042556
8,31,26.627659574468087,26.390070921985814
8,32,26.861702127659576,26.489361702127656
8,33,26.861702127659576,26.578014184397166
8,34,27.127659574468083,26.567375886524825
8,35,27.148936170212767,26.69503546099291
8,36,27.500000000000004,26.79432624113475
8,37,27.095744680851062,26.67375886524822
8,38,27.095744680851062,26.656028368794324
8,39,27.25531914893617,26.73049645390071
8,40,27.382978723404257,26.822695035460992
8,41,27.382978723404257,26.78014184397163
8,42,28.159574468085108,27.067375886524825
8,43,28.085106382978726,27.024822695035464
8,44,28.170212765957448,27.01418439716312
8,45,28.297872340425535,27.067375886524825
8,46,28.372340425531917,27.067375886524825
8,47,28.372340425531917,27.081560283687946
8,48,28.43617021276596,27.102836879432626
8,49,28.319148936170212,27.04255319148936
8,50,28.351063829787233,27.05673758865248
8,51,28.04255319148936,26.975177304964536
8,52,28.191489361702125,27.00709219858156
8,53,27.76595744680851,26.858156028368796
8,54,28.117021276595743,26.950354609929075
8,55,28.117021276595743,26.964539007092196
8,56,28.117021276595743,26.939716312056742
8,57,28.212765957446805,26.97872340425532
