Combo_ID,RSU1_ID,RSU1_X,RSU1_Y,RSU1_Single_PDR,RSU2_ID,RSU2_X,RSU2_Y,RSU2_Single_PDR,Combined_PDR
Combo_104,cluster_1291385696_21971288,2460.9949975714558,1244.2001482555645,4.425531914893617,19755457,742.8685853922507,1547.9398867161945,1.8617021276595744,3.0691489361702127
Combo_105,cluster_1291385696_21971288,2460.9949975714558,1244.2001482555645,4.425531914893617,cluster_314448309_824235741,844.8437027597101,1218.2629532963035,1.6382978723404256,3.0319148936170213
Combo_144,17574097,1903.3333228518024,1893.8638708032668,3.446808510638298,17574061,1613.6646088467678,1704.3019306017086,2.606382978723404,3.021276595744681
Combo_106,cluster_1291385696_21971288,2460.9949975714558,1244.2001482555645,4.425531914893617,314448358,749.7437549999449,1024.7167288772762,1.5425531914893618,2.9840425531914896
Combo_91,1154372516,2359.9078877496067,1065.4797123670578,5.5638297872340425,12452103,2465.67790639808,599.2091947440058,0.3723404255319149,2.9787234042553195
Combo_92,1154372516,2359.9078877496067,1065.4797123670578,5.5638297872340425,354910587,463.9579251469113,585.6913986252621,0.3085106382978723,2.9414893617021276
Combo_125,21970024,1584.957231852226,1011.3611775385216,3.861702127659575,19755457,742.8685853922507,1547.9398867161945,1.8617021276595744,2.8617021276595747
Combo_162,26841358,2169.4467541250638,1324.998076606542,2.872340425531915,26841333,2582.2896374859847,2018.526972612366,2.8191489361702127,2.845744680851064
Combo_93,1154372516,2359.9078877496067,1065.4797123670578,5.5638297872340425,12247702,570.1719344240846,1877.2897394159809,0.0744680851063829,2.8191489361702127
Combo_94,1154372516,2359.9078877496067,1065.4797123670578,5.5638297872340425,89119479,1977.410551787936,1232.4977780682966,0.0638297872340425,2.8191489361702127
Combo_107,cluster_1291385696_21971288,2460.9949975714558,1244.2001482555645,4.425531914893617,19755421,1418.29960822477,1995.0837304303425,1.1702127659574468,2.797872340425532
Combo_96,1154372516,2359.9078877496067,1065.4797123670578,5.5638297872340425,16933971,935.1924915671116,1922.187656639144,0.0,2.7819148936170213
Combo_95,1154372516,2359.9078877496067,1065.4797123670578,5.5638297872340425,19769114,192.70471265434756,703.2901573758572,0.0,2.7819148936170213
Combo_98,1154372516,2359.9078877496067,1065.4797123670578,5.5638297872340425,26841336,2130.120112635312,1638.0973390536385,0.0,2.7819148936170213
Combo_97,1154372516,2359.9078877496067,1065.4797123670578,5.5638297872340425,cluster_12247700_12529558,489.9967898771865,1517.3900169646367,0.0,2.7819148936170213
Combo_108,cluster_1291385696_21971288,2460.9949975714558,1244.2001482555645,4.425531914893617,252726522,2158.717895301874,662.6837204853073,1.0851063829787235,2.75531914893617
Combo_126,21970024,1584.957231852226,1011.3611775385216,3.861702127659575,cluster_314448309_824235741,844.8437027597101,1218.2629532963035,1.6382978723404256,2.74468085106383
Combo_163,26841358,2169.4467541250638,1324.998076606542,2.872340425531915,17574061,1613.6646088467678,1704.3019306017086,2.606382978723404,2.7393617021276597
Combo_181,26841333,2582.2896374859847,2018.526972612366,2.8191489361702127,17574061,1613.6646088467678,1704.3019306017086,2.606382978723404,2.7127659574468086
Combo_127,21970024,1584.957231852226,1011.3611775385216,3.861702127659575,314448358,749.7437549999449,1024.7167288772762,1.5425531914893618,2.7074468085106385
