ID,Rel_X,Rel_Y,Lat,Lon,PDR
Grid_136,262.5,1162.5,49.57180553546935,11.001785373357013,8.27
Grid_137,262.5,1237.5,49.57247972738087,11.001812956152051,1.6199999999999999
Grid_138,262.5,1312.5,49.57315391920211,11.001840539983428,0.5499999999999999
Grid_139,262.5,1387.5,49.573828110933064,11.001868124851194,0.89
Grid_140,262.5,1462.5,49.57450230257372,11.001895710755399,1.18
Grid_141,262.5,1537.5,49.57517649412409,11.001923297696093,0.0
Grid_142,262.5,1612.5,49.575850685584186,11.00195088567333,3.81
Grid_143,262.5,1687.5,49.57652487695398,11.001978474687157,6.25
Grid_144,262.5,1762.5,49.577199068233504,11.002006064737623,3.84
Grid_145,262.5,1837.5,49.57787325942274,11.002033655824782,0.22999999999999998
Grid_146,262.5,1912.5,49.57854745052167,11.002061247948681,0.1
Grid_147,262.5,1987.5,49.57922164153032,11.002088841109373,0.08
Grid_148,262.5,2062.5,49.57989583244868,11.002116435306908,0.0
Grid_149,262.5,2137.5,49.58057002327676,11.002144030541338,0.0
Grid_150,262.5,2212.5,49.58124421401454,11.002171626812709,0.0
Grid_151,262.5,2287.5,49.58191840466204,11.002199224121073,0.0
Grid_152,262.5,2362.5,49.582592595219246,11.002226822466481,0.0
Grid_153,262.5,2437.5,49.583266785686156,11.002254421848987,0.0
Grid_154,262.5,2512.5,49.58394097606279,11.002282022268636,0.0
Grid_155,262.5,2587.5,49.58461516634913,11.002309623725479,0.0
Grid_156,262.5,2662.5,49.585289356545175,11.00233722621957,0.0
Grid_157,262.5,2737.5,49.58596354665093,11.00236482975096,0.0
Grid_158,262.5,2812.5,49.586637736666404,11.002392434319692,0.0
Grid_159,262.5,2887.5,49.587311926591575,11.002420039925823,0.0
Grid_160,262.5,2962.5,49.58798611642645,11.002447646569403,0.0
Grid_161,337.5,37.5,49.56167471004083,11.002408229362254,0.0
Grid_162,337.5,112.5,49.5623489028819,11.00243581087158,0.0
Grid_163,337.5,187.5,49.56302309563267,11.002463393417022,0.0
Grid_164,337.5,262.5,49.563697288293135,11.002490976998631,0.01
Grid_165,337.5,337.5,49.56437148086333,11.002518561616462,0.1
Grid_166,337.5,412.5,49.56504567334321,11.002546147270559,0.13
Grid_167,337.5,487.5,49.565719865732795,11.002573733960977,0.22
Grid_168,337.5,562.5,49.56639405803209,11.002601321687765,0.16
Grid_169,337.5,637.5,49.56706825024109,11.002628910450971,0.11
Grid_170,337.5,712.5,49.5677424423598,11.00265650025065,0.0
Grid_171,337.5,787.5,49.568416634388214,11.002684091086849,0.06
Grid_172,337.5,862.5,49.56909082632633,11.002711682959617,0.41000000000000003
Grid_173,337.5,937.5,49.56976501817415,11.00273927586901,1.0699999999999998
Grid_174,337.5,1012.5,49.57043920993166,11.002766869815071,0.51
Grid_175,337.5,1087.5,49.57111340159889,11.002794464797857,0.04
Grid_176,337.5,1162.5,49.571787593175834,11.002822060817413,8.25
Grid_177,337.5,1237.5,49.57246178466246,11.002849657873794,3.6799999999999997
Grid_178,337.5,1312.5,49.5731359760588,11.00287725596705,1.8599999999999999
Grid_179,337.5,1387.5,49.57381016736483,11.002904855097228,0.83
Grid_180,337.5,1462.5,49.57448435858057,11.00293245526438,1.0699999999999998
Grid_181,337.5,1537.5,49.575158549706,11.002960056468558,9.08
Grid_182,337.5,1612.5,49.57583274074115,11.00298765870981,7.26
Grid_183,337.5,1687.5,49.57650693168599,11.003015261988187,0.0
Grid_184,337.5,1762.5,49.577181122540544,11.003042866303742,0.03
Grid_185,337.5,1837.5,49.57785531330478,11.003070471656523,0.1
Grid_186,337.5,1912.5,49.578529503978736,11.00309807804658,0.0
Grid_187,337.5,1987.5,49.57920369456238,11.003125685473965,0.03
Grid_188,337.5,2062.5,49.57987788505572,11.003153293938727,0.0
