Step,Temp,X,Y,Lat,Lon,PDR,Accepted,IsBest
59,0.45599448334722764,2063.7797109061385,293.81101199378304,49.563563320134136,11.026359904679714,0.9680851063829787,True,False
60,0.45599448334722764,1982.8141306851116,209.87622732925087,49.562828415394065,11.025209742127597,0.41489361702127653,True,False
61,0.3875953108451435,1982.8141306851116,209.87622732925087,49.562828415394065,11.025209742127597,0.41489361702127653,False,False
62,0.3875953108451435,2090.7047507612356,81.13343229584689,49.56164502103645,11.026652845724087,0.0,True,False
63,0.3875953108451435,2141.3980842501196,0.0,49.56090342929209,11.027323190878898,0.0,True,False
64,0.32945601421837195,2272.052356424321,21.312927997585348,49.56106335725211,11.029136670467588,0.0,True,False
65,0.32945601421837195,2357.438183711547,113.56202732757836,49.56187188891437,11.030351034087007,0.0,True,False
66,0.32945601421837195,2236.517427980194,92.87738204949162,49.56171526936003,11.028672266779791,0.0,True,False
67,0.28003761208561617,2226.6248283911964,161.6001368874468,49.56233542195418,11.028561159343242,0.0,True,False
68,0.28003761208561617,2371.8743918009864,41.12549823303448,49.56121724933361,11.030523522452917,0.0,True,False
69,0.28003761208561617,2323.665173419475,149.6272591388718,49.56220427291128,11.029897754236332,0.0,True,False
70,0.23803197027277373,2230.727845951719,134.2113234888114,49.56208822705966,11.028607657335643,0.0,True,False
71,0.23803197027277373,2164.2913893518007,59.15325785344153,49.56142961910005,11.027661585381692,0.0,True,False
72,0.23803197027277373,2147.230612867838,167.55798928199067,49.5624082122998,11.027466180468169,0.06382978723404255,True,False
73,0.20232717473185766,2147.230612867838,167.55798928199067,49.5624082122998,11.027466180468169,0.06382978723404255,False,False
74,0.20232717473185766,2248.0388883918235,308.25686646741605,49.563648542798475,11.028911741011058,0.35106382978723405,True,False
75,0.20232717473185766,2375.948983294262,412.86558679170764,49.564557862518306,11.030718469644425,0.425531914893617,True,False
76,0.17197809852207901,2275.842316475436,408.5579244269232,49.564543418016115,11.029333367547492,0.6063829787234043,True,False
77,0.17197809852207901,2189.9665062351905,378.870012191759,49.564297363677554,11.028135485153737,0.8191489361702128,True,False
78,0.17197809852207901,2057.557126226844,342.5619478848338,49.56400305362812,11.026292051744466,1.2872340425531914,True,False
79,0.14618138374376716,2057.557126226844,342.5619478848338,49.56400305362812,11.026292051744466,1.2872340425531914,False,False
80,0.14618138374376716,2057.557126226844,342.5619478848338,49.56400305362812,11.026292051744466,1.2872340425531914,False,False
81,0.14618138374376716,2057.557126226844,342.5619478848338,49.56400305362812,11.026292051744466,1.2872340425531914,False,False
82,0.12425417618220208,2057.557126226844,342.5619478848338,49.56400305362812,11.026292051744466,1.2872340425531914,False,False
83,0.12425417618220208,2057.557126226844,342.5619478848338,49.56400305362812,11.026292051744466,1.2872340425531914,False,False
84,0.12425417618220208,1924.706708099089,367.81522622252515,49.56426220244129,11.024465434500678,1.6170212765957446,True,False
85,0.10561604975487177,1925.561822974943,473.63119383701076,49.565213187185705,11.024516599136097,1.8936170212765957,True,False
86,0.10561604975487177,1925.561822974943,473.63119383701076,49.565213187185705,11.024516599136097,1.8936170212765957,False,False
87,0.10561604975487177,1925.561822974943,473.63119383701076,49.565213187185705,11.024516599136097,1.8936170212765957,False,False
