Run,Step,Max_PDR,Avg_PDR
1,1,28.319148936170212,25.255319148936167
1,2,26.255319148936167,24.840425531914892
1,3,25.51063829787234,23.71985815602837
1,4,25.01063829787234,23.039007092198585
1,5,25.71276595744681,24.73758865248227
1,6,25.861702127659576,23.666666666666668
1,7,26.22340425531915,24.27659574468085
1,8,26.4968085106383,25.080496453900707
1,9,25.925531914893618,25.322695035460992
1,10,25.904255319148938,25.24113475177305
1,11,25.382978723404253,24.578014184397162
1,12,25.382978723404253,24.578014184397162
1,13,25.72340425531915,24.70212765957447
1,14,26.138297872340427,24.817021276595742
1,15,26.691489361702125,24.54255319148936
1,16,26.765957446808507,24.61702127659574
1,17,27.02127659574468,24.73404255319149
1,18,26.425531914893618,25.01418439716312
1,19,26.702127659574472,25.106382978723406
1,20,26.851063829787236,25.106382978723406
1,21,27.0,24.858156028368796
1,22,26.72340425531915,24.76950354609929
1,23,26.659574468085108,25.088652482269506
1,24,26.691489361702125,25.092198581560282
1,25,26.28723404255319,25.04255319148936
1,26,26.191489361702125,25.02836879432624
1,27,26.617021276595743,25.27304964539007
1,28,26.595744680851062,25.333333333333332
1,29,26.54255319148936,25.18794326241135
1,30,26.340425531914896,25.326241134751772
1,31,26.074468085106382,24.55673758865248
1,32,26.170212765957444,24.5886524822695
1,33,25.882978723404253,24.460992907801415
1,34,25.904255319148938,24.77659574468085
1,35,26.0,24.726950354609926
1,36,26.074468085106382,24.460992907801415
1,37,26.170212765957444,24.49290780141844
1,38,26.20212765957447,24.20921985815603
1,39,26.21276595744681,24.333333333333332
1,40,26.276595744680854,24.308510638297875
1,41,26.404255319148934,23.960992907801415
1,42,26.361702127659576,24.05673758865248
1,43,26.361702127659576,24.500000000000004
1,44,26.351063829787236,24.69148936170213
1,45,26.24468085106383,24.72340425531915
1,46,26.191489361702125,24.560283687943258
1,47,26.159574468085108,24.400709219858157
1,48,26.04255319148936,24.673758865248228
1,49,25.744680851063826,24.365248226950353
1,50,25.957446808510635,24.27659574468085
1,51,25.9468085106383,24.375886524822693
1,52,25.93617021276596,24.340425531914892
1,53,25.968085106382976,24.453900709219855
1,54,25.744680851063826,24.496099290780137
1,55,25.755319148936167,24.48900709219858
1,56,25.968085106382976,24.659574468085108
1,57,26.03191489361702,24.70212765957447
2,1,27.648936170212767,26.450354609929082
2,2,26.787234042553195,25.226950354609926
2,3,26.914893617021278,26.75177304964539
2,4,26.822340425531916,26.64645390070922
2,5,26.776595744680854,26.21276595744681
2,6,26.702127659574472,24.70567375886525
2,7,27.595744680851062,25.106382978723406
2,8,27.45744680851064,25.138297872340427
2,9,27.425531914893618,25.670212765957448
2,10,27.840425531914892,26.177304964539005
2,11,28.319148936170212,26.343971631205676
2,12,27.138297872340427,24.79078014184397
2,13,26.914893617021278,24.645390070921987
2,14,26.861702127659576,24.73404255319149
2,15,27.478723404255316,25.273049645390074
2,16,27.787234042553195,25.351063829787236
2,17,26.819148936170212,24.30141843971631
2,18,26.80851063829787,25.57446808510638
2,19,26.882978723404253,24.425531914893615
2,20,26.851063829787236,24.19503546099291
2,21,26.851063829787236,24.166666666666668
2,22,26.851063829787236,25.52836879432624
2,23,26.851063829787236,25.52836879432624
2,24,26.872340425531917,24.765957446808514
2,25,26.851063829787236,24.886524822695037
2,26,27.138297872340427,25.22340425531915
2,27,26.989361702127663,26.106382978723406
2,28,27.063829787234045,26.336879432624116
2,29,27.73404255319149,26.726950354609926
2,30,27.73404255319149,27.01418439716312
2,31,27.606382978723403,26.914893617021278
2,32,27.127659574468083,26.638297872340427
