Gen,Ind_ID,X,Y,Lat,Lon,PDR,IsBest
1,1,564.0561017326703,465.3308185082064,49.565466338261004,11.005696744453296,1.3829787234042552,True
1,2,728.3599965190085,1303.577300393642,49.572962107912915,11.008276757691736,22.127659574468083,True
1,3,511.5656378868296,1904.4966346692725,49.57841587270436,11.005501477776743,0.0851063829787234,False
1,4,1934.96068884066,2400.7499297411637,49.58253396660913,11.025363489743318,1.8404255319148937,False
1,5,388.02386523334627,940.4714582555434,49.56977963804009,11.00343870618343,0.2553191489361702,False
1,6,296.03706227391893,2482.4362328875814,49.58366270141964,11.002734636930104,0.0,False
1,7,1060.6494240318843,2632.700906221926,49.58482997967271,11.013361601825126,0.0,False
1,8,59.243577797504344,1055.213299729169,49.570889687819125,10.998936456552972,4.925531914893617,False
1,9,625.8574602060704,1695.933939677528,49.57651366416123,11.0070045673198,0.02127659574468085,False
1,10,1533.8237050571977,654.4500255203517,49.56693321207452,11.019169648219973,2.904255319148936,False
2,1,728.3599965190085,1303.577300393642,49.572962107912915,11.008276757691736,22.127659574468083,True
2,2,974.9834445454512,1166.0208509422587,49.57166636247423,11.011634934681531,0.4787234042553191,False
2,3,461.7287552344473,1214.3404071892044,49.572223857779036,11.004558301891992,14.393617021276594,False
2,4,117.35130338655227,1218.1884400957736,49.57234082967821,10.999799512610213,0.3404255319148936,False
2,5,695.7149551895884,741.6880360214259,49.56791900766005,11.007618267345762,0.0425531914893617,False
2,6,768.2088826913276,799.2971676123271,49.568419475206454,11.008641487742084,0.3829787234042553,False
2,7,1367.5133726468214,489.5721753056665,49.56549119587754,11.016809993402473,1.202127659574468,False
2,8,723.0480183651365,1100.9588105311984,49.571142006260594,11.008128577599791,0.09574468085106383,False
2,9,1660.4766262009427,1220.663686226198,49.571992411259686,11.021130330543382,8.585106382978722,False
2,10,749.035163451314,1466.4641758181886,49.57442136696761,11.008622657397146,0.41489361702127653,False
3,1,728.3599965190085,1303.577300393642,49.572962107912915,11.008276757691736,22.127659574468083,True
3,2,921.6794578913675,1223.7956533107838,49.57219851930044,11.010919490635048,1.978723404255319,False
3,3,671.4887734570802,1515.0116543658498,49.57487637521666,11.007568625852693,0.6382978723404255,False
3,4,534.2915769550284,1270.9957153829057,49.57271576067922,11.005582183987594,19.840425531914892,False
3,5,764.7031222294398,1494.8390496836562,49.57467267347457,11.008849711547938,4.085106382978723,False
3,6,1030.0866002804446,1335.8038318314807,49.57317932371949,11.012459364562686,23.670212765957448,True
3,7,264.3249446097,1312.1354083904175,49.57315020531357,11.001865631890373,0.6382978723404255,False
3,8,1343.0073588258078,1066.7192678963231,49.570685161880384,11.016685099209031,12.829787234042552,False
3,9,814.0816266289922,1432.9738734267667,49.57410470233547,11.009509441319011,0.5,False
3,10,386.558367054777,930.563855553152,49.569690927194614,11.003414803825994,0.4468085106382979,False
4,1,1030.0866002804446,1335.8038318314807,49.57317932371949,11.012459364562686,23.670212765957448,True
4,2,452.37905956085825,997.3414453000532,49.57027544715829,11.00434915823579,0.06382978723404255,False
4,3,853.1158727836782,1697.2186282494756,49.57647067130856,11.010146610069294,0.0425531914893617,False
4,4,793.1918472905861,1117.3984981252906,49.57127295244126,11.009104191640226,0.07446808510638298,False
4,5,728.6448666816951,1065.5334832290862,49.570822218344425,11.00819286922345,0.15957446808510636,False
4,6,995.9560107836179,1302.9374146516934,49.572892087655205,11.011975434861707,2.7872340425531914,False
4,7,988.403625398729,1293.7506640567537,49.572811321869324,11.011867644604004,1.797872340425532,False
4,8,979.1473758911765,1040.9632251966782,49.57054119707576,11.011646272632857,3.2021276595744683,False
4,9,862.4746124740042,1316.6921132904308,49.573047803925625,11.010135436064125,20.580851063829787,False
4,10,550.0348754165559,1246.1478679151212,49.57248862564086,11.005790642659234,13.287234042553193,False
5,1,1030.0866002804446,1335.8038318314807,49.57317932371949,11.012459364562686,23.670212765957448,True
5,2,1126.7574372397905,1477.220590741937,49.57442728907393,11.013847949931739,21.085106382978726,False
5,3,1227.0109509909034,1268.5371496286866,49.572527271244596,11.015156503196676,16.01063829787234,False
